U_LED,I,err_u,err_I
1.3112500000000002,1.1363636363636365e-05,0.30402324570429057,7.439246258045194e-06
1.44,0.0,0.30835971573101806,0.0
1.22125,0.0,0.30002641252777346,0.0
1.19625,2.272727272727273e-05,0.2998805565792583,1.7180203318601238e-05
1.38375,6.25e-05,0.2967558971612864,5.628811184281106e-05
1.2275,5.681818181818182e-06,0.30355483147906853,5.681818181818182e-06
1.27375,7.954545454545455e-05,0.2932267375988369,4.006156714043203e-05
1.38875,3.9772727272727275e-05,0.3199243074541226,2.0030783570216015e-05
1.385,5.681818181818182e-05,0.29602726708386656,2.9445384979248465e-05
1.29625,0.0,0.3313065989382041,0.0
1.2675,3.409090909090909e-05,0.26191431259642367,3.409090909090909e-05
1.1912500000000001,0.0,0.31571029611247803,0.0
1.4112500000000001,2.272727272727273e-05,0.3187107819010835,1.7180203318601238e-05
1.2025000000000001,0.0,0.2871457444773099,0.0
1.215,1.7045454545454546e-05,0.3346853533011053,1.1956915472935256e-05
1.2812500000000002,2.840909090909091e-05,0.31721127198040827,2.840909090909091e-05
1.18,6.25e-05,0.305,6.25e-05
1.2812499999999998,5.1136363636363635e-05,0.30648023415641573,3.5870746418805765e-05
1.32625,0.0,0.3060108395605806,0.0
1.3187499999999999,5.1136363636363635e-05,0.30668409467817437,3.375101117904511e-05
1.21125,1.1363636363636365e-05,0.2421955931827473,7.439246258045194e-06
1.39625,2.840909090909091e-05,0.32732103888995584,1.9087623403092283e-05
1.2,3.409090909090909e-05,0.29014159105020226,2.2317738774135583e-05
1.26,2.272727272727273e-05,0.28847505462839784,2.272727272727273e-05
1.28,5.6818181818181825e-05,0.28419057991827545,2.0598340163067403e-05
1.2349999999999999,2.272727272727273e-05,0.2970149106406228,1.7180203318601238e-05
1.215,0.000125,0.28226127713774085,6.804640232186586e-05
1.26125,5.1136363636363635e-05,0.31648424413501897,2.1795002568340184e-05
1.3812499999999999,3.409090909090909e-05,0.3015047825965144,2.391383094587051e-05
1.2137499999999999,3.409090909090909e-05,0.2868918256814877,2.8164531774184207e-05
1.2137499999999999,0.0,0.3120722071892978,0.0
1.51875,9.090909090909092e-05,0.2914400054654719,7.825955060515551e-05
1.2574999999999998,5.681818181818182e-05,0.29433793746061926,3.409090909090909e-05
1.0325,9.090909090909092e-05,0.3134471361216387,7.339386074972282e-05
1.315,0.0001534090909090909,0.3183551475946321,7.870028743296112e-05
1.51625,3.9772727272727275e-05,0.29847790956786063,3.375101117904511e-05
1.2687499999999998,5.681818181818182e-06,0.2976241487658074,5.681818181818182e-06
1.30375,4.545454545454546e-05,0.3342899591458204,4.545454545454546e-05
1.33375,3.9772727272727275e-05,0.3188704254305904,2.9051185337943635e-05
1.24875,0.0001818181818181818,0.3285598309288584,7.53778361444409e-05
1.34125,1.7045454545454546e-05,0.3149004236035802,1.7045454545454546e-05
1.27375,9.090909090909092e-05,0.321369488617519,5.5003488136679916e-05
1.1900000000000002,1.1363636363636365e-05,0.24467179182383428,7.439246258045194e-06
1.42625,0.0,0.3386366441862343,0.0
1.23625,4.545454545454545e-05,0.3265016817939621,2.272727272727273e-05
1.16,7.386363636363637e-05,0.3169948174429896,6.76044275077755e-05
1.23875,0.00010227272727272727,0.3006210090320178,6.0589148073121824e-05
1.26375,7.954545454545455e-05,0.3190439820777066,5.207472380631636e-05
1.2575000000000003,3.9772727272727275e-05,0.26604074607365796,2.3426736509191253e-05
1.29,2.272727272727273e-05,0.2879856147201007,2.272727272727273e-05
1.4562499999999996,3.409090909090909e-05,0.26145839261998943,2.391383094587051e-05
1.39,8.522727272727273e-05,0.32088605009077154,4.41680774688727e-05
1.0212500000000002,1.1363636363636365e-05,0.25288646167796325,7.439246258045194e-06
1.545,5.681818181818182e-06,0.28186242844946285,5.681818181818182e-06
1.28375,1.7045454545454546e-05,0.3060108395605806,1.1956915472935256e-05
1.32875,3.409090909090909e-05,0.2974200823030329,3.409090909090909e-05
1.285,5.681818181818182e-06,0.3110064308016797,5.681818181818182e-06
1.3512499999999998,0.0,0.322060539450937,0.0
1.2850000000000001,0.0,0.28773747955881096,0.0
1.20625,0.0,0.2719567816242658,0.0
1.3499999999999999,5.681818181818182e-05,0.3370724805481117,5.681818181818182e-05
1.0699999999999998,9.090909090909092e-05,0.26722783216894586,7.87295821622217e-05
1.2412499999999997,7.954545454545455e-05,0.2944452259273846,7.954545454545454e-05
1.41875,0.00019318181818181817,0.2766924382001482,9.08075731879675e-05
1.2374999999999998,4.545454545454546e-05,0.3026534439633177,3.936479108111085e-05
1.26375,2.840909090909091e-05,0.3051050024172006,2.840909090909091e-05
1.18375,5.681818181818182e-06,0.2988067788244245,5.681818181818182e-06
1.27125,3.9772727272727275e-05,0.26902892502480097,3.375101117904511e-05
1.2512499999999998,1.1363636363636365e-05,0.33962393855977985,1.1363636363636365e-05
0.995,1.7045454545454546e-05,0.24516758117080412,1.1956915472935256e-05
1.3312499999999998,3.409090909090909e-05,0.3187612042848735,2.8164531774184207e-05
1.4137499999999998,0.00010227272727272728,0.2973270055247012,7.954545454545454e-05
1.1925,3.409090909090909e-05,0.3173874941275592,3.409090909090909e-05
1.2475,9.65909090909091e-05,0.30724437691006995,7.411296580300956e-05
1.39375,1.1363636363636365e-05,0.2996363122901781,7.439246258045194e-06
1.1425,3.9772727272727275e-05,0.2978239532724948,3.977272727272727e-05
1.485,6.25e-05,0.3326463158199282,3.3199937234119414e-05
