U_LED,I
1.81,0.002
1.8199999999999998,0.002
1.8099999999999998,0.0020454545454545456
1.7899999999999998,0.0021363636363636363
1.82,0.0020454545454545456
1.8099999999999998,0.0020454545454545456
1.83,0.002090909090909091
1.8199999999999998,0.002090909090909091
1.8199999999999998,0.002090909090909091
1.8000000000000003,0.002
1.8399999999999999,0.002181818181818182
1.7999999999999998,0.002181818181818182
1.82,0.0021363636363636363
1.8,0.002227272727272727
1.8199999999999998,0.002181818181818182
1.79,0.0022727272727272726
1.83,0.002181818181818182
1.8199999999999998,0.002181818181818182
1.82,0.002227272727272727
1.84,0.002227272727272727
1.8199999999999998,0.0022727272727272726
1.8199999999999998,0.0022727272727272726
1.8199999999999998,0.0022727272727272726
1.7200000000000002,0.0022727272727272726
1.83,0.0022727272727272726
1.86,0.0021363636363636363
1.8199999999999998,0.0022727272727272726
1.8299999999999998,0.002318181818181818
1.81,0.0023636363636363638
1.8199999999999998,0.0023636363636363638
1.83,0.0023636363636363638
1.8,0.0025
1.82,0.0024090909090909093
1.8299999999999998,0.0024090909090909093
1.81,0.002454545454545455
1.8099999999999998,0.0025
1.81,0.002454545454545455
1.8199999999999998,0.002454545454545455
1.8199999999999998,0.002454545454545455
1.8099999999999998,0.0025
1.8299999999999998,0.0025
1.8199999999999998,0.002454545454545455
1.8299999999999998,0.0025
1.84,0.0025
1.84,0.0025
1.83,0.0025454545454545456
1.8199999999999998,0.0025454545454545456
1.8200000000000003,0.0025909090909090908
1.7999999999999998,0.0026363636363636363
1.8399999999999999,0.0025454545454545456
1.85,0.0025909090909090908
1.83,0.0026363636363636363
1.85,0.0025454545454545456
1.83,0.0026363636363636363
1.8199999999999998,0.0026363636363636363
1.8200000000000003,0.0026818181818181815
1.8400000000000003,0.0025909090909090908
1.8400000000000003,0.0026818181818181815
1.91,0.002318181818181818
1.9500000000000002,0.002181818181818182
1.83,0.002727272727272727
1.83,0.002727272727272727
1.77,0.002727272727272727
1.83,0.0027727272727272726
1.83,0.0027727272727272726
1.83,0.0027727272727272726
1.83,0.002818181818181818
1.8200000000000003,0.0028636363636363638
1.8400000000000003,0.0027727272727272726
1.8199999999999998,0.002818181818181818
1.83,0.002818181818181818
1.8200000000000003,0.0028636363636363638
1.8399999999999999,0.002818181818181818
1.83,0.0028636363636363638
1.83,0.0029090909090909093
1.83,0.0029090909090909093
1.83,0.0029090909090909093
1.8399999999999999,0.0029090909090909093
1.8800000000000003,0.0026818181818181815
1.8400000000000003,0.0029545454545454545
1.83,0.003
1.8400000000000003,0.0029545454545454545
1.8400000000000003,0.0029545454545454545
1.83,0.003
1.9,0.002727272727272727
1.8399999999999999,0.003
1.83,0.0030454545454545456
1.85,0.0029545454545454545
1.85,0.0030454545454545456
1.8399999999999999,0.003090909090909091
1.77,0.003136363636363636
1.8399999999999999,0.003090909090909091
1.8499999999999996,0.003090909090909091
1.83,0.003136363636363636
1.85,0.0030454545454545456
1.8399999999999999,0.003136363636363636
1.8399999999999999,0.003136363636363636
1.8399999999999999,0.003136363636363636
1.82,0.0031818181818181815
1.84,0.0031818181818181815
1.83,0.003227272727272727
1.8499999999999999,0.0031818181818181815
1.84,0.0031818181818181815
1.8399999999999999,0.003227272727272727
1.8399999999999999,0.003227272727272727
1.86,0.0031818181818181815
1.84,0.0032727272727272726
1.8499999999999999,0.0032727272727272726
1.81,0.003318181818181818
1.8399999999999999,0.003318181818181818
1.8399999999999999,0.003318181818181818
1.8399999999999999,0.003318181818181818
1.85,0.003318181818181818
1.84,0.003363636363636364
1.84,0.003363636363636364
1.88,0.003227272727272727
1.83,0.003409090909090909
1.8399999999999999,0.003409090909090909
1.8399999999999999,0.003409090909090909
1.7499999999999998,0.0034545454545454545
1.9299999999999997,0.003090909090909091
1.83,0.0035
1.84,0.0034545454545454545
1.74,0.0034545454545454545
1.85,0.0035
1.8399999999999999,0.0035
1.8299999999999998,0.0035454545454545456
1.8299999999999998,0.0035454545454545456
1.8599999999999999,0.0035
1.84,0.0035454545454545456
1.8399999999999999,0.0035909090909090912
1.8499999999999999,0.0035454545454545456
1.85,0.0035909090909090912
1.84,0.0036363636363636364
1.85,0.0035909090909090912
1.8299999999999998,0.0036363636363636364
1.7699999999999998,0.0036363636363636364
1.87,0.0035909090909090912
1.85,0.003681818181818182
1.7799999999999998,0.003681818181818182
1.92,0.003318181818181818
1.85,0.003681818181818182
1.85,0.003681818181818182
1.8600000000000003,0.003727272727272727
1.8400000000000003,0.003727272727272727
1.85,0.003727272727272727
1.8599999999999999,0.0037727272727272726
1.85,0.0037727272727272726
1.8699999999999999,0.0036363636363636364
1.85,0.0037727272727272726
1.8599999999999999,0.0037727272727272726
1.8400000000000003,0.0038181818181818182
1.84,0.0034545454545454545
1.87,0.0037727272727272726
1.85,0.0038636363636363634
1.8599999999999999,0.0038636363636363634
1.83,0.0038636363636363634
1.85,0.003909090909090909
1.79,0.003909090909090909
1.85,0.003909090909090909
1.8600000000000003,0.003909090909090909
1.85,0.003909090909090909
1.8400000000000003,0.004
1.85,0.0039545454545454545
1.8599999999999999,0.0039545454545454545
1.85,0.004
1.85,0.004
1.8600000000000003,0.004
1.87,0.004
1.8599999999999999,0.004045454545454546
1.85,0.004045454545454546
1.85,0.004045454545454546
1.85,0.004045454545454546
1.85,0.004090909090909091
1.85,0.004090909090909091
1.85,0.004090909090909091
1.8499999999999996,0.004136363636363637
1.8499999999999996,0.004136363636363637
1.8499999999999996,0.004136363636363637
1.8599999999999999,0.004181818181818182
1.8499999999999996,0.004136363636363637
1.9300000000000002,0.004181818181818182
1.85,0.004181818181818182
1.8499999999999996,0.004227272727272727
1.8599999999999999,0.004227272727272727
1.77,0.004636363636363636
1.8900000000000001,0.004272727272727273
1.85,0.004272727272727273
1.8599999999999999,0.004227272727272727
1.8399999999999999,0.004272727272727273
1.8000000000000003,0.004272727272727273
1.9,0.004136363636363637
1.8499999999999999,0.004318181818181818
1.85,0.004363636363636364
1.86,0.004318181818181818
1.85,0.004363636363636364
1.8900000000000001,0.004090909090909091
1.86,0.004318181818181818
1.8599999999999999,0.004363636363636364
1.8599999999999999,0.004363636363636364
1.8499999999999999,0.004409090909090909
1.86,0.004409090909090909
1.8699999999999999,0.004409090909090909
1.93,0.004409090909090909
1.8699999999999999,0.004409090909090909
1.8699999999999999,0.004409090909090909
1.8499999999999999,0.0045
1.84,0.0045
1.88,0.004454545454545454
1.8599999999999999,0.004545454545454545
1.87,0.004454545454545454
1.87,0.004454545454545454
1.8399999999999999,0.004545454545454545
1.8299999999999998,0.0045
1.86,0.004590909090909091
1.87,0.004545454545454545
1.8499999999999999,0.004590909090909091
1.92,0.004363636363636364
1.87,0.004454545454545454
1.89,0.0045
1.8699999999999999,0.004681818181818182
1.8800000000000001,0.004590909090909091
1.87,0.004636363636363636
1.89,0.004590909090909091
1.84,0.004681818181818182
1.87,0.0047272727272727275
1.89,0.004590909090909091
1.87,0.004636363636363636
1.8199999999999998,0.00490909090909091
1.86,0.004772727272727273
1.86,0.004681818181818182
1.8599999999999999,0.0047272727272727275
1.86,0.004772727272727273
1.87,0.0047272727272727275
1.8699999999999999,0.004772727272727273
1.8499999999999999,0.004772727272727273
1.87,0.0047272727272727275
1.85,0.0047272727272727275
1.86,0.004772727272727273
1.8599999999999999,0.0047272727272727275
1.86,0.004772727272727273
1.8699999999999999,0.004772727272727273
1.8499999999999999,0.004772727272727273
1.8599999999999999,0.0047272727272727275
